,Times,User,Tweet
2423,2022-06-28 09:23:21,josh_manee,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2424,2022-06-28 09:23:21,realarnavgupta,RT @TimelineCR7: Cristiano Ronaldo winning the Euro 2020 golden boot while playing in the group of death isn’t talked about enough… https:/…
2425,2022-06-28 09:23:17,officialakinku1,"RT @UtdDistrict: 🗞 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [Samuel…"
2426,2022-06-28 09:23:12,braga_blog,"::. Blog do Ronaldo Braga.::: DUAS VEZES É MELHOR QUE UMA, ESPANHA É PORTUGAL E ... https://t.co/8wgcXcPbGF"
2427,2022-06-28 09:23:10,Daniel__lx,"RT @contextpenaldo: No way Bayern Munchen, Chelsea and Inter rejected Ronaldo so far😭😭😭"
2428,2022-06-28 09:23:10,Outside99201018,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2429,2022-06-28 09:23:09,endiikaferrr,"RT @ElInmortal____: Cristiano Ronaldo en la Premier League

2008/2009, 23 años, 33 partidos, 18 goles.

2021/2022, 37 años, 30 partidos, 18…"
2430,2022-06-28 09:23:08,sir_Khaay,"RT @Chels_HQ: Cristiano Ronaldo signing for #Chelsea sounds like a crazy idea, but stranger things have happened in football. However, righ…"
2431,2022-06-28 09:23:05,filippoASR1927,@saltandpepper90 Ronaldo Roma novità amico?
2432,2022-06-28 09:23:05,alphin_thomas,RT @Vintage_Cfc: You wouldn’t hear the end of it if Salah or Ronaldo scored this goal https://t.co/zj0gBu9raA
2433,2022-06-28 09:23:05,sosapurple_94,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2434,2022-06-28 09:23:03,AmUchman07,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2435,2022-06-28 09:23:02,edin_rdz,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2436,2022-06-28 09:23:02,dxtcampeon,Roban joyas y dinero en la casa de Ronaldo en Ibiza https://t.co/MmOFxuVhUs
2437,2022-06-28 09:23:01,Yommight12,RT @TimelineCR7: Cristiano Ronaldo winning the Euro 2020 golden boot while playing in the group of death isn’t talked about enough… https:/…
2438,2022-06-28 09:22:58,Rackies18,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2439,2022-06-28 09:22:58,TrophyLUHG,RT @TimelineCR7: Cristiano Ronaldo winning the Euro 2020 golden boot while playing in the group of death isn’t talked about enough… https:/…
2440,2022-06-28 09:22:58,Nuumotsofatse,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2441,2022-06-28 09:22:58,CR7GOATMUFC,"RT @CristianoXtra_: Frenkie de Jong on Cristiano Ronaldo in 2019:

""He's a top player and although the chances of us winning are greater [i…"
2442,2022-06-28 09:22:57,CharliSecrets1,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2443,2022-06-28 09:22:57,sparrowIDK,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2444,2022-06-28 09:22:56,ZakGhr,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2445,2022-06-28 09:22:54,YukAlex7,"@MIoveaquaponey @MarkLan92699190 @Joartobtw @gratinsama Ronaldo et Messi ne jouaient pas en ligue 1+Ronaldo était en PL au prime de cette ligue, + il jouais milieu"
2446,2022-06-28 09:22:51,cris_18_jr,"RT @erlingtxt: Cristiano Ronaldo - 2016/17 Champions League.

The GREATEST campaign in UCL history. 
 https://t.co/pD97jgKeL3"
2447,2022-06-28 09:22:50,Puvybie,"Buy your cold Ronaldo 
Sweet sweet Ronaldo 😭😭😭😂 https://t.co/6zqXMPC2b4"
2448,2022-06-28 09:22:48,enda_rikz,"RT @Football__Tweet: The day Ashley Cole pocketed Cristiano Ronaldo. 🏴󠁧󠁢󠁥󠁮󠁧󠁿😳

🎥 @EURO2024

 https://t.co/m9LUCihHoH"
2449,2022-06-28 09:22:45,xavierboy_,what was Ronaldo’s ballon d’or standing? https://t.co/xHVJvvJTl9
2450,2022-06-28 09:22:44,worldbosslit,RT @kwadwoskillful: 2007/08 was and is still Ronaldo’s best ever season in his career https://t.co/EbVoSJSQqo
2451,2022-06-28 09:22:44,AJAYISTONER,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2452,2022-06-28 09:22:43,DavidZico,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2453,2022-06-28 09:22:42,ozan_kayaalp,"RT @Amaurinho7ii: Cristiano Ronaldo, le maestro du milieu de terrain, est devenu le meilleur buteur de tous les temps. https://t.co/5VO5P5w…"
2454,2022-06-28 09:22:41,Antonio55755842,"RT @EASPORTSEsp: 🔥Sabemos que es muy difícil elegir, pero… Vamos con un duelo BRUTAL

😎Los 2 equipos de Metamorfos son ESPECTACULARES, y qu…"
2455,2022-06-28 09:22:40,Srivatshan3,RT @theutdjournal: Mendes is dutybound to keep Ronaldo relevant - and coveted. #mufc players were still in the Vicarage Road dressing room…
2456,2022-06-28 09:22:39,AlgerienDeL_Est,"RT @ballonrondfc: En 2008, lors de son premier passage à Manchester United, Cristiano Ronaldo inscrivait ce magnifique but contre Portsmout…"
2457,2022-06-28 09:22:38,mikasugus,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2458,2022-06-28 09:22:35,iamelsteban,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2459,2022-06-28 09:22:35,IOS_GrizlyWolf,"RT @ManUtdMEN: Keane and Ten Hag agree on Ronaldo 😍 #mufc 
https://t.co/zo23ayZF4c"
2460,2022-06-28 09:22:34,Juvenal53730185,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
2461,2022-06-28 09:22:33,4n2erson,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2462,2022-06-28 09:22:32,Holar_Folarin,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2463,2022-06-28 09:22:32,leftleos,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2464,2022-06-28 09:22:32,ViratSingh_0666,"Rank your top 5 fav sportsman’s 
 Mine 
1 Virat Kohli
2 MS Dhoni
3 Roger Federer
4 Cristiano Ronaldo
5 Neeraj Chopra

Tell yours"
2465,2022-06-28 09:22:29,Darkoss_236,RT @IconicCR7_: Throwback to last season when Liverpool fans showed this gesture for Cristiano Ronaldo in the 7th minute after he faced a t…
2466,2022-06-28 09:22:29,Mohd_Mango,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2467,2022-06-28 09:22:29,Magnifico778,Ten Hag first move should be to get rid of Ronaldo and De Gea. https://t.co/NPCv45qYkd
2468,2022-06-28 09:22:28,Ghana_Ronaldo,RT @thatLeroyGuy: Arsenal will finish above Chelsea in the 2022/2023 English premier league campaign. 🤓
2469,2022-06-28 09:22:28,SahilKu46927290,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2470,2022-06-28 09:22:27,Luca_Sprecher11,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2471,2022-06-28 09:22:27,utddrizz,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2472,2022-06-28 09:22:26,PCorderoAlvarez,Entre Cristiano Ronaldo y yo sumamos 5 Balones de Oro y 500 supermodelos italianas. https://t.co/oaiKkRMqci
2473,2022-06-28 09:22:23,stellaa_cyl,@AnomanderRook @yrr_HW @Mister_Ch0c Found the rugpuller. Ronaldo doesn't rug us and it shows
2474,2022-06-28 09:22:23,WrutMessi10,"🚨 Jorge Mendes offered Fardibad Slum Fc the chance to sign Cristiano Ronaldo club manager/owner @SHIKU_7777777
rejected offer
(Source : Fardibad times ) https://t.co/NqHFaNrYyK"
2475,2022-06-28 09:22:23,aBlondinet,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2476,2022-06-28 09:22:21,AbimajeJoseph,"RT @BethelMinister: what a terrible and painful experience,as helpless mother watch her son died in her presence.Uche-Ronaldo-Chalobah-Yemi…"
2477,2022-06-28 09:22:21,Halaand99,RT @_Nassimhmd: Le flow de Cristiano Ronaldo est inégalable 🐐 https://t.co/XdVYKjXnHp
2478,2022-06-28 09:22:20,qorton4,RT @Founda__: Here to remind you Ronaldo will be playing Europa league next season 👍
2479,2022-06-28 09:22:19,Axel92130,"RT @FCB_Naruto: Nadal 36ans
Lebron 37ans
Messi 35ans
Cena 45ans
Ronaldo 37ans

L'Aube de la génération dorée approche https://t.co/V4EE6S4B…"
2480,2022-06-28 09:22:19,AkshayTly_offl,"RT @erlingtxt: Cristiano Ronaldo - 2016/17 Champions League.

The GREATEST campaign in UCL history. 
 https://t.co/pD97jgKeL3"
2481,2022-06-28 09:22:18,J_rlt_27,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2482,2022-06-28 09:22:17,bils_352,"RT @LMDFoot_: Les meilleurs buteurs de tous les temps en 2014:

Toutes compétitions: 🇧🇷 Pelé
Real: 🇪🇸 Raul
Sélection: 🇮🇷 Daei
LDC: 🇪🇸 Raul…"
2483,2022-06-28 09:22:16,ManUtd_BITW,"RT @JohnnyChucks: 🇵🇹 Erik ten Hag sees Cristiano Ronaldo as a certain starter, flanked by creative wingers in a balanced front three. [samu…"
2484,2022-06-28 09:22:15,KeeZaaK78,RT @_Nassimhmd: « Cristiano Ronaldo n’a rien fais pendant les classico » https://t.co/G4bLnDlFwK
2485,2022-06-28 09:22:15,ludo12du12,"RT @Amaurinho7ii: Cristiano Ronaldo, le maestro du milieu de terrain, est devenu le meilleur buteur de tous les temps. https://t.co/5VO5P5w…"
2486,2022-06-28 09:22:15,usifosamuel,Ronaldo has 32. https://t.co/P5h9h6Duf6
2487,2022-06-28 09:22:14,dk17_kishore,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2488,2022-06-28 09:22:14,j_aydeji,"RT @ShanviMessi: ""Ronaldo proved himself in the Europa league Messi could never do it outside his UCL comfort zone 💀"" https://t.co/LogHvTwA…"
2489,2022-06-28 09:22:11,aperez998,"RT @ElInmortal____: Cristiano Ronaldo en la Premier League

2008/2009, 23 años, 33 partidos, 18 goles.

2021/2022, 37 años, 30 partidos, 18…"
2490,2022-06-28 09:22:11,collins_udoh,@ManUtd We're is christiano Ronaldo
2491,2022-06-28 09:22:11,DembaSane13,"RT @MUnitedFR: Erik ten Hag voit Cristiano Ronaldo comme un titulaire indiscutable, accompagné d'ailiers créatifs dans un trio offensif équ…"
2492,2022-06-28 09:22:08,musa_kigera,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2493,2022-06-28 09:22:07,Ghana_Ronaldo,RT @IfechiCutesy: If his shoe size is below 44 🚩🚩🚩🚩🚩🚩
2494,2022-06-28 09:22:07,qudus_sulaimon,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2495,2022-06-28 09:22:05,SamiDeref,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2496,2022-06-28 09:22:05,HeikeM91,@mrmacaronii Stupid...then you are only a Ronaldo Fan...to be Fan of a club is something different and not about one player
2497,2022-06-28 09:22:04,Jn_Fx12,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2498,2022-06-28 09:22:04,theway_prem,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2499,2022-06-28 09:22:03,PessiAdemoDeux,"Selon vous qui est le meilleur ?

Messi 🔃                      ronaldo ❤ https://t.co/fZlUEd7VgP"
2500,2022-06-28 09:22:02,AzoteNeutro,"RT @ElInmortal____: Cristiano Ronaldo en la Premier League

2008/2009, 23 años, 33 partidos, 18 goles.

2021/2022, 37 años, 30 partidos, 18…"
2501,2022-06-28 09:22:01,yuuuuuta520,RT @TimelineCR7: Cristiano Ronaldo enjoying his vacations. ❤️ https://t.co/TKPRN0CBmO
2502,2022-06-28 09:22:01,olotuah_joseph,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
2503,2022-06-28 09:21:59,Jmama__,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2504,2022-06-28 09:21:56,onlyGOAThasMORE,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2505,2022-06-28 09:21:56,boomynwa14,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2506,2022-06-28 09:21:55,Samir_A_Saute,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2507,2022-06-28 09:21:51,nakholi_the_2nd,"RT @breathMessi21: Man utd fans: 

If Ronaldo leaves: He deserves better. 

If he stays: He is loyal unlike Messi.

Elite fanbase😹😹"
2508,2022-06-28 09:21:49,harnetjunior,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
2509,2022-06-28 09:21:46,adegold08,"RT @EverythingCR7_: 🗣 Iker Casillas :

One day i will tell a story to my children and start with, ""Once upon a time there was Cristiano Ron…"
2510,2022-06-28 09:21:46,YukAlex7,@Joartobtw @gratinsama Mdrrrrrr pour que mbappe égale Ronaldo en but en carriere sachant que Ronaldo n’a pas terminé sa carrière faudrais que mbappe marque 61 buts pendant 11 saisons consécutives 🤣🤣🤣 ptdrrr qu’il fasse une saison à 60 buts deja
2511,2022-06-28 09:21:45,CharliSecrets1,RT @TimelineCR7: Cristiano Ronaldo winning the Euro 2020 golden boot while playing in the group of death isn’t talked about enough… https:/…
2512,2022-06-28 09:21:43,lapulgasantos,"RT @DeadlineDayLive: 🚨 Jorge Mendes offered Inter Milan the chance to sign Cristiano Ronaldo but they rejected him. 

(Source: La Repubblic…"
2513,2022-06-28 09:21:42,diego_hdo,"RT @Lavozgalactica: ""Pido disculpas a la afición por desperdiciar este penalti contra el Bayern. Les debo una Champions y haré todo lo posi…"
2514,2022-06-28 09:21:41,Quetacuraboo,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2515,2022-06-28 09:21:39,KreamyKarter,RT @Comrade_Sholley: You are just 19 but you have touched more balls than Ronaldo
2516,2022-06-28 09:21:38,tycaig,RT @UtdDistrict: 🗞 Cristiano Ronaldo is not for sale - #mufc sources believe there are innumerable Jorge Mendes clients likelier to join Ch…
2517,2022-06-28 09:21:36,Starboyinvestor,RT @TimelineCR7: Cristiano Ronaldo was genuinely happy at Juventus.. 💔 https://t.co/gD9Sjge4DH
2518,2022-06-28 09:21:35,AttilaSurTwi,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2519,2022-06-28 09:21:35,keed_ke,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2520,2022-06-28 09:21:35,DavideDiPalma8,@enricocamelio @IlarioDiGiovamb @RadioRadioWeb Ronaldo Roma tutta bufala?
2521,2022-06-28 09:21:33,Barazm444,@matilkhann @anotherdeniz Crister Ronaldo Suwi
2522,2022-06-28 09:21:33,qq288_today,RT @qq288_today: Ronaldo Tolak Klubnya David Beckham! https://t.co/pvD1l3I2iL #qq288today #prediksipertandingan #beritaolahraga https://t.c…
2523,2022-06-28 09:21:32,Dhebhiey,"RT @wordlyqueenb: Use my Jumia code KJA-MADU to get 10% discount on all your orders ❤️❤️❤️ 

KJA-MADU

Ronaldo Bella bolt ashawospace yemi…"
2524,2022-06-28 09:21:30,LeVoltaik9,"RT @_le442: 🚨OFFICIEL

Cristiano Ronaldo est d’accord avec l’Olympique de Marseille pour ne pas signer chez eux. https://t.co/ZVmTonsFei"
2525,2022-06-28 09:21:30,afderas,@cris_cersei @borghi_claudio @Pimander1 @lucabattanta ma.. non è come votare ronaldo in squadra con 10 tetraplegici e sperare che la squadra vinca? almeno a me fa questo effetto
2526,2022-06-28 09:21:30,LTThanasis,"??????

Muller e Cristiano Ronaldo cadê https://t.co/t05qF3RRjk"
2527,2022-06-28 09:21:30,philmwenya,"RT @ThatZedPodcast: This week, we feature Just Sul. He is the biggest social media personality in Zambia with 6.3m Instagram followers whic…"
2528,2022-06-28 09:21:28,Kayodee,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2529,2022-06-28 09:21:27,UnKhalifa,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2530,2022-06-28 09:21:25,WothiJiba,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2531,2022-06-28 09:21:24,Gold3nbo,"RT @bamalli_sadiya: Who wants a sugar Babe 🍑 😋 and I love Wizkid, Davido, Ronaldo and Rihanna Too. https://t.co/ZX7h7r6J5h"
2532,2022-06-28 09:21:23,Mimi52802179,"RT @Ekremkonur: 🚨 Despite interest from Chelsea and Real Madrid, Manchester United will not sell Cristiano Ronaldo.🇵🇹 https://t.co/9IyT7aAU…"
2533,2022-06-28 09:21:21,_loppo,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2534,2022-06-28 09:21:18,Manglepaa,RT @ESPNFC: Project Cristiano Ronaldo Jr. 🧪🔮 https://t.co/tL7ZBduVR7
2535,2022-06-28 09:21:16,gonzaloMMC,"RT @Lavozgalactica: ""Pido disculpas a la afición por desperdiciar este penalti contra el Bayern. Les debo una Champions y haré todo lo posi…"
2536,2022-06-28 09:21:16,lazzy_dev,RT @Vettel_AMR: Ronaldo scoring this in a UCL semi final isn’t normal btw… https://t.co/drbGlYputx
2537,2022-06-28 09:21:14,lulululukakaka_,RT @danieIfcb: wanting dembele as a long term player vs wanting ronaldo for one season https://t.co/NIXpfTHgZF
2538,2022-06-28 09:21:13,David_Nelly777,RT @cr7raprhymes: Cristiano Ronaldo is building a monster no one is ready for 👀⏳ https://t.co/0pJQhXFtnp
2539,2022-06-28 09:21:12,CharliSecrets1,"RT @mrmacaronii: If Ronaldo joins Chelsea, I become a Chelsea fan. 
Any club Cristiano Ronaldo goes, I follow 😭"
2540,2022-06-28 09:21:12,Freddy_Silva_10,RT @prfootbalI: The most emotional Cristiano Ronaldo pic of last season.💔 https://t.co/9pXtqrfrCL
2541,2022-06-28 09:21:11,oseiricho,"RT @erlingtxt: Cristiano Ronaldo - 2016/17 Champions League.

The GREATEST campaign in UCL history. 
 https://t.co/pD97jgKeL3"
2542,2022-06-28 09:21:10,plyfus,Con le buche di Roma Ronaldo si compra direttamente il rover lunare.
2543,2022-06-28 09:21:10,Point_God_11_,RT @Point_God_11_: Day 50 manifesting Cristiano Ronaldo to @FCBayern https://t.co/acVsBgo4D3
2544,2022-06-28 09:21:09,ali10_i,"RT @ShanviMessi: ""Ronaldo proved himself in the Europa league Messi could never do it outside his UCL comfort zone 💀"" https://t.co/LogHvTwA…"
